Startup_Name,Funding_Amount,Break_Even_Point,TRL_Level,Number_of_Employees,Investors,Growth_Rate,Industry,Revenue,Marketing_Spend,Administration_Cost,Startup_Category,R&D_Spend,Innovation_Score,Market_Competition,Customer_Growth,Burn_Rate,Founder_Experience,Customer_Satisfaction,Company_Valuation,Employee_Retention_Rate,Monthly_Active_Users,Patent_Count,Global_Presence,Startup_Status
"Evans, Stewart and Walton",11796102.368006453,16,5,154,Y Combinator,59.91060939915096,Gaming,15089594.01537343,800315.18,1351953.09,Marketplace,3522994.62777876,66.56121683863137,3.8577695306262845,44.43181597679217,408669.66692965606,9.345002528367026,4.674220229380894,180645841.5041814,77.29813112171304,337459.0207352988,6.241717543281672,38.515910997426786,Successful
"Avery, Horton and Fernandez",4668119.450034868,46,4,117,Y Combinator,36.7263054351048,AI,-770895.8144796072,638159.52,431381.04,D2C,-149955.53827557297,57.02979510957387,6.608813643243256,4.915307531200111,230578.0563441104,13.575527993101556,3.774448875094224,46668216.134829275,54.93672663488087,33069.428040553845,5.918690592515493,4.448694989157471,Moderate
"Matthews, Smith and Hubbard",57353681.68604989,17,3,43,Accel,36.09392585859186,AI,14846035.080144998,9821615.28,5325534.88,DeepTech,968884.3816900705,67.67947296558314,4.650863790683909,43.998891170592735,329621.9550201371,1.596212170353057,3.46986353435879,99278214.69615072,81.72986395288837,37529.99111027751,0.11897122623363066,16.021599854284283,Successful
"Kirby, Wheeler and Romero",-529873.7463884575,64,3,19,SoftBank,-6.726052583535064,EdTech,-2822056.8879381716,52567.99,46344.51,D2C,822487.7614416745,36.794485695689374,8.195421008534042,-10.86002447275707,549585.2664121519,5.665755646758365,2.283122164355603,14532182.49557137,61.40381940753339,-6189.893447931932,-0.2388948584922508,0.7735858858839137,Failed
Morris-Brewer,-1238701.4160211047,33,2,4,SoftBank,16.437223123837075,HealthTech,-3994492.7841612203,41092.42,38284.4,SaaS,167921.15573545743,54.24463628999978,7.454253157173016,-16.49538199091319,3361794.116916741,0.40283047676796824,3.531459758686022,-22342052.435952887,70.65730635304708,12446.935205015714,0.9490975678055329,1.5063186632483114,Failed
"Beard, Peters and Black",13613503.519376852,28,8,18,Tiger Global,97.32128072173103,EdTech,15769835.50829391,1162811.93,669568.72,B2C,3989255.027292885,69.20566639509245,6.15354885451661,60.74315818691028,94806.79666295976,8.34743300025303,4.952294461075962,218717337.2484932,91.54921257430644,118941.70267680366,7.827104570523304,40.0633959870508,Successful
Marshall-Petersen,19461276.20040357,23,5,43,Y Combinator,87.64118713882397,SaaS,11431960.813044354,3748550.23,1240805.48,B2B,5451918.1223919615,86.65769779149089,4.718999955910512,64.31854843797403,863748.3340970216,6.930101893654002,4.5678606629225165,224329995.4895034,100.2299890616015,42999.00872211666,8.622589285345667,40.29285575356453,Successful
"Holder, Young and Hendricks",1546607.6632830552,60,2,4,Andreessen Horowitz,20.387900367321972,E-Commerce,1491529.356030072,137028.08,64564.41,B2B,-793867.7030282584,44.52503443345114,9.119029686052453,-38.25692013684563,855612.8762427313,0.8275936726130724,2.8278684663199525,36615121.74748802,65.85364455297481,-5225.4312015090145,0.6532748413407988,8.80374619726857,Failed
Rodriguez-Hall,23861565.989102263,30,6,42,Kalaari Capital,50.860675450672865,E-Commerce,19355485.699396588,2493142.02,2854663.1,B2B2C,1843983.4399063906,67.71866792030903,8.049797483534753,1.6576162869146303,301278.73603650264,9.276071272769503,3.9238866323700656,161714402.22990525,62.68626850764403,24604.814196092408,6.478576755883763,12.970470539402573,Moderate
Duran LLC,13527956.43291248,28,5,23,Y Combinator,22.579201993764805,EdTech,8273766.219478642,1958586.27,510174.75,B2C,1084080.035849527,77.14136640322734,9.336683743448207,35.665482662017624,7066063.065902011,1.5470884332309092,4.151871284157202,38155437.59436448,53.223276894754946,-23595.55502388218,2.9176782314739875,5.954294262833345,Moderate
Newton and Sons,3761427.591137855,20,8,180,SoftBank,116.14427347128557,Biotech,3117006.674499807,530276.75,477043.23,DeepTech,1252692.6180030594,66.48018821703832,6.7742144740112025,46.73939569113018,24264.13343771184,4.270150420146846,3.7029646735816835,71375055.3115197,91.49512011200017,353727.9218346978,12.026149700026822,-0.8162767131381594,Successful
"Cole, Pierce and Bryan",3557562.4772173194,45,3,8,Google Ventures,12.371700217266362,AgriTech,755544.0139342622,330799.08,240236.29,B2C,948115.6420291525,50.633189046445665,9.065709749227597,4.49314468340865,354152.8214642054,6.810818788356224,3.191565168914808,35666911.928838305,58.19115245963044,-42056.48255385897,0.5898917376540282,0.17839394050613144,Failed
"Brennan, Wallace and Benson",1581065.0379189271,52,5,15,Google Ventures,31.53239959273202,SaaS,2498457.5843211217,1099497.24,490840.88,D2C,-85883.05202497134,86.73796925222769,9.377066830533591,41.535876657267735,142825.6279840907,4.6793194817205555,3.453792046238245,3868485.0898418836,64.82908806911936,142588.69144952335,1.1979900946946553,,Moderate
Gay Inc,6411354.593237256,27,7,17,Google Ventures,67.24116296604075,AgriTech,1180177.1083928072,1024387.78,993831.0,DeepTech,1576180.9100140561,47.60899499448333,5.457329705227063,45.34712270827305,493495.90137236647,2.1953288951840864,3.7390008728384103,25069350.448769458,78.53336869398038,386785.3814554309,2.942900017253774,9.809863770977264,Moderate
"Pugh, Henderson and Moon",5979027.65350043,24,2,21,Google Ventures,45.37924622870061,AgriTech,69422.24944544351,344325.34,85332.65,B2C,717998.0640639745,56.41070720108277,4.382160511189608,21.02027586030907,571495.7326904449,7.312927537760696,4.091241625988074,-18433097.961579457,90.5062562226685,-6079.3779565061595,4.818673441441142,7.602603910003415,Moderate
Rodriguez-Johnson,38332671.01070671,16,6,182,Tiger Global,70.42569818492959,HealthTech,16845161.224031255,9877280.83,5242720.11,DeepTech,6502779.421378768,66.51216347870931,0.7103555366151695,33.710295242466216,322832.78803464025,10.913928808803883,4.336290454796785,594498330.6888336,92.33198903250947,166489.39667913757,6.140911600195049,34.43419777500508,Successful
Young-Walter,-2738578.044359804,18,7,7,Sequoia Capital,-33.47973437497022,EdTech,-365885.03501005983,120814.02,160522.44,B2B2C,-808777.3732352788,43.63120713663523,4.5972879194873535,-34.42726322627415,399575.25144300965,4.175096133952668,2.875194043418734,40202975.97377914,81.12157443516054,35213.46275053743,2.0465762364260898,0.005311665116027875,Failed
Cisneros and Sons,8206493.270101972,29,6,18,Accel,-35.365066951217415,E-Commerce,337843.44136247213,2295250.32,1123743.07,D2C,1925519.7165773131,38.44899567196681,7.554229888057856,15.398347126849256,24425.84843443529,3.0609284571639117,3.384317087189793,4839523.198141242,71.64193894716603,-12073.94495269421,-0.4649220184176001,,Failed
Green-Wright,12265072.51657184,20,8,40,Andreessen Horowitz,91.28921520184007,E-Commerce,7713347.282469913,2308711.75,2066986.09,B2C,3377712.780056798,64.66436798557199,2.0295341954940587,40.1727114566985,853409.4969866023,5.032339562482498,4.539266806683812,229457344.11989686,71.64326092323935,17322.127120014167,6.4941074300817645,4.534739278455148,Successful
"Daniels, Adkins and Brown",19897122.6597054,18,8,70,Google Ventures,73.7298812885438,FinTech,28049611.82105983,4096801.37,1832477.75,DeepTech,3285634.4206815003,88.36396235873987,2.6413292016072014,49.30459905794026,254841.81627660483,1.2425748662528193,4.997364917537587,182800633.94294712,79.08011125899907,56687.33060503197,12.541175355444405,15.769418774422128,Successful
Torres Group,4158373.820037268,28,5,26,Andreessen Horowitz,13.290699681170501,AI,1437632.6574852415,562613.86,208141.0,Marketplace,133176.01825261902,69.55502724549504,2.4709277885835568,40.80430319888011,614221.4044909013,7.843009470948529,3.444321417035556,34198001.2724995,76.42528586303581,-211.6020621609714,6.626005295947286,20.018548309361606,Moderate
Russell Group,15141803.997175131,3,6,48,Tiger Global,53.917999813563604,EdTech,4868515.65752412,3721658.96,1642329.37,SaaS,2628013.611588924,71.01376524777788,6.008464716702394,28.086438973448747,1230231.5108136064,8.92331834320536,4.498654129070422,234828693.48352513,88.72719667895551,42438.46647470504,11.753768611232775,33.10336407479818,Successful
"Perez, Hall and Garcia",-334322.2997071378,85,4,6,Google Ventures,0.16833107566004912,Biotech,-1706444.853533758,46970.76,33108.16,B2B,-628440.8449286632,45.908246649750936,5.024909926977856,4.839926924204951,469212.14859351295,2.697268435871047,2.1085488140758466,22779148.653337415,43.004156150433246,33272.30080985087,0.4809967053785197,6.908172470994037,Failed
Garcia LLC,9287611.022937568,34,5,265,Andreessen Horowitz,109.43033905775211,Biotech,2305361.977578492,842461.61,645041.12,Marketplace,2590954.0541813015,77.55250396047585,5.468836262787121,65.64095986303789,373870.15691137564,14.31891447227649,4.3925720457857516,175342677.6314153,79.65017125626859,455027.22489323886,6.33825036677568,22.312424626278045,Successful
Warner-Gibson,7912369.9628523905,26,8,317,Sequoia Capital,87.73083681895726,Biotech,6843255.971246598,1433777.48,645846.8,B2B,374381.6770176268,72.69035191570728,6.170430034750384,70.03391568186727,178198.12680107832,8.094407054677378,4.0947015003433505,49688640.13420345,92.54666509119895,990979.8751794354,5.309046891145021,,Successful
Suarez LLC,17684290.572384443,18,5,132,Tiger Global,70.4957053205758,Biotech,21319864.527545035,1440370.62,1830330.42,D2C,5988175.090472684,56.70326115623498,6.5280473186167125,41.175053632871894,608781.1161525308,6.074080147995673,4.19917064723062,360968801.8252243,82.78451324806747,377462.19127200154,7.39564354141151,24.86137200562932,Successful
"Harvey, Randall and Hernandez",-1196078.7248648168,43,5,22,SoftBank,-21.951555669110036,E-Commerce,276225.25535109703,104508.44,114356.39,DeepTech,-182044.58388024438,45.47331861887329,7.215879500425011,4.972468201465828,468533.56915591925,2.9319928327158675,2.3995918157342557,-10731396.88475252,41.186008815165536,122.02727239248361,1.9388676569273589,-1.6474926531041252,Failed
Rasmussen LLC,38989919.19714123,20,6,34,Andreessen Horowitz,72.38718865267879,AI,64425531.41986901,6501141.03,3930409.87,D2C,10871484.92164146,95.71640245349565,2.934458278020973,30.935605742138147,303559.14667597524,10.434962402620862,3.830193863604239,675074969.7117279,91.64683392916793,242055.31515203486,4.849534595161066,5.918778471851192,Successful
Smith-Frost,57078004.58493412,20,7,64,Sequoia Capital,41.57798247585287,AgriTech,88765516.80475256,7446390.94,2648950.25,DeepTech,10795154.496432409,74.38134087303074,2.8046331621573803,53.3738282428697,445386.46156760445,9.823381562252793,3.4971713864302525,1148360752.3428004,98.73133090910721,360376.9900096774,9.023304464392483,,Successful
Luna-Gallagher,5187130.3187497035,55,1,7,Kalaari Capital,24.83942006558581,AgriTech,947987.9334764446,202423.08,236847.43,D2C,184080.49795805002,65.33561379403747,7.209569656816875,-20.099492590594895,223600.05483764657,0.07511551957024871,3.038114892349874,5883161.125089228,79.97104594795458,26867.92524889617,0.23330068759970138,6.597921254349559,Failed
"Guerrero, Peck and Coleman",18168769.776038595,26,8,86,SoftBank,89.89256288263478,FinTech,23244705.728858083,2004791.66,2333589.61,D2C,5537003.388513678,68.70883033904272,4.3190795906905715,41.18883979366508,146367.28151098875,2.976805011886348,4.460064928822866,262663639.48889333,77.66989336945754,67363.33728859706,1.0751045916476998,41.854744868181264,Successful
"Rodriguez, Figueroa and Sanchez",24145316.134248607,20,7,223,Y Combinator,69.72964280564894,Gaming,35955106.83961031,1698109.67,1418180.62,D2C,5754932.241367716,70.85335784491409,3.0183607344879766,62.49620789767534,22121.78508020508,0.15781663383202918,4.175187447528496,219957333.92246723,78.16838581855829,441676.1805555123,5.0744807376779875,2.0527097516410904,Successful
"Thomas, Ford and Brown",1956557.3467585607,18,1,125,Andreessen Horowitz,-0.8716808509201,AgriTech,-280630.0859344745,125674.72,82390.56,SaaS,642177.4094092528,34.55853535350824,6.2266879624292235,12.894020161920126,970737.8920882384,4.474004047816343,3.4183031696887376,-6240160.224956523,61.25522345385439,19519.477007914833,0.2201546533724881,9.048770972289335,Failed
Conner and Sons,668588.9107693268,29,3,13,Tiger Global,-47.30631066329053,E-Commerce,1792493.1003351843,53420.37,32392.03,B2B2C,-1266352.4923942087,64.6766230368198,5.354021581656162,-9.624718975006967,424646.86249945447,3.74091349612322,2.5004249870515607,34791071.55321669,60.035559213736555,-60292.32763750405,-0.38918481953746903,4.505632708254351,Failed
"Bentley, Lynch and Henderson",2161063.0972132464,46,4,34,Andreessen Horowitz,25.113576725600645,FinTech,1701892.6578803668,229749.65,211604.74,Marketplace,1045970.4283154636,78.02503175840599,5.848467226210257,43.91910076103326,356798.89832865517,0.396336371205386,2.735169221242067,11662527.130647698,78.93099863843429,-34133.70864277822,6.19920379167658,35.83569529347959,Moderate
Blevins-Ballard,6913037.324050697,71,3,10,Tiger Global,-11.712593183325907,EdTech,3329399.1189358383,2020722.88,859613.57,Marketplace,1072816.714089821,30.382134299018567,7.01402947701354,-16.788484522919678,925481.5335502485,5.508494612959486,3.0521995969608193,-14224361.748851785,42.29121290348878,21517.20739310385,1.1437915654443966,2.812664501461222,Failed
Pollard and Sons,4578085.252376378,20,7,60,Andreessen Horowitz,-23.29760533332906,FinTech,3174466.962323956,802161.49,707681.11,SaaS,319229.95827912923,91.4551909468058,6.501007756230948,12.315049673549874,382503.9367677172,3.3564914251141014,3.5609552214981974,37132699.64206311,63.973386345691914,64644.31077564758,1.595139418939068,5.939467032006336,Moderate
Ross LLC,14580893.994208083,16,7,184,Kalaari Capital,71.71547857641625,E-Commerce,26742300.59750183,1250364.15,644494.11,B2B2C,6418003.547556048,58.14418618426243,3.861381559708764,45.165297258591735,207371.64395818772,4.713700336048649,4.651232509730694,367024521.46446383,90.74062267316083,344623.23293556244,8.685895728018792,-0.8229857414112949,Successful
Rowe Group,17549700.51384334,4,6,432,Y Combinator,65.9114318758757,Biotech,24942267.498921998,2109116.17,2431350.66,DeepTech,3360110.511518438,80.42854458143606,3.476077967602302,82.11957091079988,212552.73165449416,6.0040493572359335,4.286767575990368,185605215.0207432,88.68798733243618,323677.39170875476,2.5656516641981657,,Successful
"Morrison, Russo and Lopez",23567.047301073326,59,3,8,Sequoia Capital,11.251770860684875,SaaS,-2336069.0349144386,173691.04,114076.56,B2C,-396352.06041757204,44.256879324194415,4.9158737325513515,-10.732283333520142,1850437.5402952982,2.3608128189239403,2.6630946285810957,-20039727.612225384,62.39896485199653,-14172.84010813356,1.5842462674295241,-0.9911012960607135,Failed
"Shaw, Nelson and Martin",37008147.18374948,45,4,61,SoftBank,26.213226270998618,HealthTech,10351627.844297655,5008366.28,1944639.77,B2B2C,4197585.284573864,60.28570134882107,7.798096982166306,32.669755164995635,551131.8174682367,3.635650631211213,4.134589139043115,27933919.380910147,73.71700971050417,126443.20413235901,4.185538305515825,5.620541580575995,Moderate
Monroe-Carpenter,5489398.6108899955,25,4,16,Tiger Global,33.15018262487544,AI,2535424.348592925,1002652.34,535371.36,B2B2C,195068.45826503923,56.375797381249804,6.577477123899515,8.929439257161597,503849.0654064812,2.5610474665265093,4.196599719641747,2581511.4038884453,57.53559950110514,113733.52762945948,4.235362829208666,0.984183594835419,Moderate
"Marshall, Dominguez and Welch",1046997.8144624229,44,5,12,Andreessen Horowitz,-0.7629879774290439,AI,354032.3181668138,230734.72,121099.18,B2B2C,84480.21386067291,34.31175168056908,6.63844418767118,-27.730250708140055,391186.72384249535,1.0404824349437563,2.6588917221951833,33392211.45028323,52.56077155897594,-25511.4716474274,0.24762272145400627,,Failed
Hernandez Ltd,10314474.523727272,19,7,53,Google Ventures,50.814982088047415,HealthTech,7347907.169120095,935208.9,353844.05,B2B,992841.7009001123,65.7038545971255,4.9613474801314155,31.219042173166187,112370.16502747696,19.18321148451886,4.393420863729932,99318158.3005561,86.92380345493999,-37736.65415760291,12.371885811421148,37.3715580600466,Successful
"Austin, Day and Johnson",6403291.034052399,9,8,44,Tiger Global,26.107729295160578,Cybersecurity,-1399035.0911382,447259.46,367490.05,B2B2C,257320.77430457014,57.70906514639332,8.248631664384204,-4.6815316060601075,260284.39750714018,9.821617901831972,3.6177509832924106,-3797953.4730073586,86.52599057474224,59843.781500357276,4.232193818922802,23.506749809827742,Moderate
Johnson-Wood,8767354.958717762,27,7,64,Tiger Global,51.74726947363184,Gaming,7667931.274135202,1759628.43,674406.63,SaaS,2143017.764053175,64.83434631229616,2.425302985995493,62.80419566569245,794922.6748173276,7.75277072638429,3.4826215674323815,31074939.762902714,70.0141925533229,140460.06526769348,5.195762426711447,3.3251562165325645,Moderate
